   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
   0.0000000000E+00    0.3177980443E-02    0.6813190800E-01
   0.0000000000E+00    0.9976720564E-02    0.1946439653E+00
   0.0000000000E+00    0.1771410608E-01    0.2792702299E+00
   0.0000000000E+00    0.2650003719E-01    0.3307935284E+00
   0.0000000000E+00    0.3645129035E-01    0.3669268501E+00
   0.0000000000E+00    0.4769004859E-01    0.3937964563E+00
   0.0000000000E+00    0.6034173611E-01    0.4147078740E+00
   0.0000000000E+00    0.7453203835E-01    0.4327437761E+00
   0.0000000000E+00    0.9038300986E-01    0.4494524817E+00
   0.0000000000E+00    0.1080082147E+00    0.4654277156E+00
   0.0000000000E+00    0.1275069130E+00    0.4825264720E+00
   0.0000000000E+00    0.1489574065E+00    0.4985323913E+00
   0.0000000000E+00    0.1724097820E+00    0.5180292585E+00
   0.0000000000E+00    0.1978784402E+00    0.5406310467E+00
   0.0000000000E+00    0.2253349502E+00    0.5657842683E+00
   0.0000000000E+00    0.2547019032E+00    0.5910015545E+00
   0.0000000000E+00    0.2858485196E+00    0.6182305882E+00
   0.0000000000E+00    0.3185887603E+00    0.6402952611E+00
   0.0000000000E+00    0.3526825774E+00    0.6620069374E+00
   0.0000000000E+00    0.3878406973E+00    0.6787428265E+00
   0.0000000000E+00    0.4237329823E+00    0.6918073547E+00
   0.0000000000E+00    0.4600000000E+00    0.7064609781E+00
   0.0000000000E+00    0.4963616783E+00    0.7194367011E+00
   0.0000000000E+00    0.5327233566E+00    0.7312760590E+00
   0.0000000000E+00    0.5690850349E+00    0.7417749279E+00
   0.0000000000E+00    0.6054467133E+00    0.7553692648E+00
   0.0000000000E+00    0.6418083916E+00    0.7670188356E+00
   0.0000000000E+00    0.6781700699E+00    0.7770118169E+00
   0.0000000000E+00    0.7148005048E+00    0.7867050892E+00
   0.0000000000E+00    0.7520059545E+00    0.7948717707E+00
   0.0000000000E+00    0.7895447515E+00    0.8020378777E+00
   0.0000000000E+00    0.8271101060E+00    0.8090446846E+00
   0.0000000000E+00    0.8646467795E+00    0.8169148527E+00
   0.0000000000E+00    0.9020997020E+00    0.8227841540E+00
   0.0000000000E+00    0.9394142944E+00    0.8277936015E+00
   0.0000000000E+00    0.9765367845E+00    0.8317898537E+00
   0.0000000000E+00    0.1013414513E+01    0.8356626831E+00
   0.0000000000E+00    0.1049996228E+01    0.8382802208E+00
   0.0000000000E+00    0.1086232357E+01    0.8396015159E+00
   0.0000000000E+00    0.1122075266E+01    0.8406184062E+00
   0.0000000000E+00    0.1157479492E+01    0.8411264518E+00
   0.0000000000E+00    0.1192401949E+01    0.8414131848E+00
   0.0000000000E+00    0.1226802112E+01    0.8415556147E+00
   0.0000000000E+00    0.1260642170E+01    0.8406849262E+00
   0.0000000000E+00    0.1293887152E+01    0.8390340805E+00
   0.0000000000E+00    0.1326505023E+01    0.8365873321E+00
   0.0000000000E+00    0.1358466751E+01    0.8341750464E+00
   0.0000000000E+00    0.1389746354E+01    0.8315245819E+00
   0.0000000000E+00    0.1420320903E+01    0.8285964696E+00
   0.0000000000E+00    0.1450170520E+01    0.8254504488E+00
   0.0000000000E+00    0.1479278338E+01    0.8215090400E+00
   0.0000000000E+00    0.1507630443E+01    0.8166483449E+00
   0.0000000000E+00    0.1535215799E+01    0.8104210455E+00
   0.0000000000E+00    0.1562026150E+01    0.8036061394E+00
   0.0000000000E+00    0.1588055915E+01    0.7969456869E+00
   0.0000000000E+00    0.1613302059E+01    0.7903198000E+00
   0.0000000000E+00    0.1637763964E+01    0.7836758184E+00
   0.0000000000E+00    0.1661443283E+01    0.7766733221E+00
   0.0000000000E+00    0.1684343794E+01    0.7692654099E+00
   0.0000000000E+00    0.1706471246E+01    0.7618107731E+00
   0.0000000000E+00    0.1727833203E+01    0.7543692567E+00
   0.0000000000E+00    0.1748438891E+01    0.7467697534E+00
   0.0000000000E+00    0.1768299037E+01    0.7385613957E+00
   0.0000000000E+00    0.1787425725E+01    0.7296172541E+00
   0.0000000000E+00    0.1805832237E+01    0.7203943890E+00
   0.0000000000E+00    0.1823532915E+01    0.7108118277E+00
   0.0000000000E+00    0.1840543021E+01    0.7008478904E+00
   0.0000000000E+00    0.1856878600E+01    0.6908987582E+00
   0.0000000000E+00    0.1872556359E+01    0.6810810114E+00
   0.0000000000E+00    0.1887593542E+01    0.6709755242E+00
   0.0000000000E+00    0.1902007824E+01    0.6606240092E+00
   0.0000000000E+00    0.1915817202E+01    0.6499240623E+00
   0.0000000000E+00    0.1929039901E+01    0.6386988172E+00
   0.0000000000E+00    0.1941694283E+01    0.6270536713E+00
   0.0000000000E+00    0.1953798768E+01    0.6151237325E+00
   0.0000000000E+00    0.1965371758E+01    0.6025696952E+00
   0.0000000000E+00    0.1976431571E+01    0.5891433333E+00
   0.0000000000E+00    0.1986996381E+01    0.5745917478E+00
   0.0000000000E+00    0.1997084162E+01    0.5588214557E+00
   0.0000000000E+00    0.2006712643E+01    0.5414710484E+00
   0.0000000000E+00    0.2015899269E+01    0.5219972249E+00
   0.0000000000E+00    0.2024661159E+01    0.4999571358E+00
   0.0000000000E+00    0.2033015079E+01    0.4752507269E+00
   0.0000000000E+00    0.2040977417E+01    0.4480324046E+00
   0.0000000000E+00    0.2048564158E+01    0.4178919280E+00
   0.0000000000E+00    0.2055790870E+01    0.3839235265E+00
   0.0000000000E+00    0.2062672686E+01    0.3449950795E+00
   0.0000000000E+00    0.2069224299E+01    0.3004232774E+00
   0.0000000000E+00    0.2075459951E+01    0.2506555614E+00
   0.0000000000E+00    0.2081393426E+01    0.1968362418E+00
   0.0000000000E+00    0.2087038057E+01    0.1404008509E+00
   0.0000000000E+00    0.2092406713E+01    0.8324762750E-01
   0.0000000000E+00    0.2097511814E+01    0.2736881033E-01
   0.0000000000E+00    0.2100000000E+01    0.0000000000E+00
   0.2646935399E-01    0.6898984401E-03    0.0000000000E+00
   0.2637445784E-01    0.4018566256E-02    0.6813190800E-01
   0.2616741245E-01    0.1099363572E-01    0.1946439653E+00
   0.2592831746E-01    0.1871935469E-01    0.2792702299E+00
   0.2566441964E-01    0.2741042521E-01    0.3307935284E+00
   0.2538526075E-01    0.3724812707E-01    0.3669268501E+00
   0.2509875536E-01    0.4838365676E-01    0.3937964563E+00
   0.2480948440E-01    0.6094999144E-01    0.4147078740E+00
   0.2451922788E-01    0.7507135628E-01    0.4327437761E+00
   0.2422842016E-01    0.9086594143E-01    0.4494524817E+00
   0.2393746487E-01    0.1084434088E+00    0.4654277156E+00
   0.2364763505E-01    0.1278996885E+00    0.4825264720E+00
   0.2336163706E-01    0.1493104339E+00    0.4985323913E+00
   0.2308391684E-01    0.1727237508E+00    0.5180292585E+00
   0.2282072389E-01    0.1981526729E+00    0.5406310467E+00
   0.2257991955E-01    0.2255679459E+00    0.5657842683E+00
   0.2237051964E-01    0.2548917997E+00    0.5910015545E+00
   0.2220198595E-01    0.2859934678E+00    0.6182305882E+00
   0.2208331415E-01    0.3186872024E+00    0.6402952611E+00
   0.2202198158E-01    0.3527334155E+00    0.6620069374E+00
   0.2202268048E-01    0.3878434370E+00    0.6787428265E+00
   0.2208482775E-01    0.4236893811E+00    0.6918073547E+00
   0.2219578205E-01    0.4599271324E+00    0.7064609781E+00
   0.2232643286E-01    0.4962899886E+00    0.7194367011E+00
   0.2244769917E-01    0.5326696312E+00    0.7312760590E+00
   0.2254643051E-01    0.5690502810E+00    0.7417749279E+00
   0.2262033307E-01    0.6054290665E+00    0.7553692648E+00
   0.2267154054E-01    0.6418041669E+00    0.7670188356E+00
   0.2270497858E-01    0.6781723048E+00    0.7770118169E+00
   0.2272265040E-01    0.7148020962E+00    0.7867050892E+00
   0.2272727273E-01    0.7520059545E+00    0.7948717707E+00
   0.2272727273E-01    0.7895447515E+00    0.8020378777E+00
   0.2272727273E-01    0.8271101060E+00    0.8090446846E+00
   0.2272727273E-01    0.8646467795E+00    0.8169148527E+00
   0.2272727273E-01    0.9020997020E+00    0.8227841540E+00
   0.2272727273E-01    0.9394142944E+00    0.8277936015E+00
   0.2272727273E-01    0.9765367845E+00    0.8317898537E+00
   0.2272727273E-01    0.1013414513E+01    0.8356626831E+00
   0.2272727273E-01    0.1049996228E+01    0.8382802208E+00
   0.2272727273E-01    0.1086232357E+01    0.8396015159E+00
   0.2272727273E-01    0.1122075266E+01    0.8406184062E+00
   0.2272727273E-01    0.1157479492E+01    0.8411264518E+00
   0.2272727273E-01    0.1192401949E+01    0.8414131848E+00
   0.2272727273E-01    0.1226802112E+01    0.8415556147E+00
   0.2272727273E-01    0.1260642170E+01    0.8406849262E+00
   0.2272727273E-01    0.1293887152E+01    0.8390340805E+00
   0.2272727273E-01    0.1326505023E+01    0.8365873321E+00
   0.2272727273E-01    0.1358466751E+01    0.8341750464E+00
   0.2272727273E-01    0.1389746354E+01    0.8315245819E+00
   0.2272727273E-01    0.1420320903E+01    0.8285964696E+00
   0.2272727273E-01    0.1450170520E+01    0.8254504488E+00
   0.2272727273E-01    0.1479278338E+01    0.8215090400E+00
   0.2272727273E-01    0.1507630443E+01    0.8166483449E+00
   0.2272727273E-01    0.1535215799E+01    0.8104210455E+00
   0.2272727273E-01    0.1562026150E+01    0.8036061394E+00
   0.2272727273E-01    0.1588055915E+01    0.7969456869E+00
   0.2272727273E-01    0.1613302059E+01    0.7903198000E+00
   0.2272727273E-01    0.1637763964E+01    0.7836758184E+00
   0.2272727273E-01    0.1661443283E+01    0.7766733221E+00
   0.2272727273E-01    0.1684343794E+01    0.7692654099E+00
   0.2272727273E-01    0.1706471246E+01    0.7618107731E+00
   0.2272727273E-01    0.1727833203E+01    0.7543692567E+00
   0.2272727273E-01    0.1748438891E+01    0.7467697534E+00
   0.2272727273E-01    0.1768299037E+01    0.7385613957E+00
   0.2272727273E-01    0.1787425725E+01    0.7296172541E+00
   0.2272727273E-01    0.1805832237E+01    0.7203943890E+00
   0.2272727273E-01    0.1823532915E+01    0.7108118277E+00
