   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
   0.0000000000E+00    0.3177980443E-02   -0.1215177721E-02
   0.0000000000E+00    0.9976720564E-02    0.1722343493E-02
   0.0000000000E+00    0.1771410608E-01    0.1224301199E-01
   0.0000000000E+00    0.2650003719E-01    0.1870301988E-01
   0.0000000000E+00    0.3645129035E-01    0.1522058348E-01
   0.0000000000E+00    0.4769004859E-01    0.8557086895E-02
   0.0000000000E+00    0.6034173611E-01    0.3107893341E-02
   0.0000000000E+00    0.7453203835E-01   -0.1939444295E-01
   0.0000000000E+00    0.9038300986E-01   -0.5445746179E-01
   0.0000000000E+00    0.1080082147E+00   -0.6805846657E-01
   0.0000000000E+00    0.1275069130E+00   -0.6500612673E-01
   0.0000000000E+00    0.1489574065E+00   -0.6486663808E-01
   0.0000000000E+00    0.1724097820E+00   -0.3123433050E-01
   0.0000000000E+00    0.1978784402E+00   -0.5163418248E-01
   0.0000000000E+00    0.2253349502E+00   -0.4117346475E-01
   0.0000000000E+00    0.2547019032E+00   -0.2266179442E-01
   0.0000000000E+00    0.2858485196E+00    0.2413967753E-01
   0.0000000000E+00    0.3185887603E+00   -0.8852427945E-03
   0.0000000000E+00    0.3526825774E+00   -0.1017686620E-01
   0.0000000000E+00    0.3878406973E+00   -0.2634218523E-01
   0.0000000000E+00    0.4237329823E+00   -0.3607840731E-01
   0.0000000000E+00    0.4600000000E+00   -0.4446935880E-01
   0.0000000000E+00    0.4963616783E+00   -0.6473520344E-01
   0.0000000000E+00    0.5327233566E+00   -0.9927597593E-01
   0.0000000000E+00    0.5690850349E+00   -0.1102097816E+00
   0.0000000000E+00    0.6054467133E+00   -0.1128422076E+00
   0.0000000000E+00    0.6418083916E+00   -0.1296064331E+00
   0.0000000000E+00    0.6781700699E+00   -0.1362749497E+00
   0.0000000000E+00    0.7148005048E+00   -0.1111328561E+00
   0.0000000000E+00    0.7520059545E+00   -0.7885117704E-01
   0.0000000000E+00    0.7895447515E+00   -0.7368762040E-01
   0.0000000000E+00    0.8271101060E+00   -0.5772122412E-01
   0.0000000000E+00    0.8646467795E+00   -0.3180156245E-01
   0.0000000000E+00    0.9020997020E+00   -0.7918135622E-02
   0.0000000000E+00    0.9394142944E+00    0.1201644303E-01
   0.0000000000E+00    0.9765367845E+00    0.2639505964E-01
   0.0000000000E+00    0.1013414513E+01    0.4689124930E-01
   0.0000000000E+00    0.1049996228E+01    0.6138560386E-01
   0.0000000000E+00    0.1086232357E+01    0.8282664924E-01
   0.0000000000E+00    0.1122075266E+01    0.8727059008E-01
   0.0000000000E+00    0.1157479492E+01    0.9397080243E-01
   0.0000000000E+00    0.1192401949E+01    0.1140514584E+00
   0.0000000000E+00    0.1226802112E+01    0.1232054452E+00
   0.0000000000E+00    0.1260642170E+01    0.1177382781E+00
   0.0000000000E+00    0.1293887152E+01    0.1079659628E+00
   0.0000000000E+00    0.1326505023E+01    0.1046882459E+00
   0.0000000000E+00    0.1358466751E+01    0.1048361947E+00
   0.0000000000E+00    0.1389746354E+01    0.1072603200E+00
   0.0000000000E+00    0.1420320903E+01    0.1079076659E+00
   0.0000000000E+00    0.1450170520E+01    0.1069198206E+00
   0.0000000000E+00    0.1479278338E+01    0.1037309860E+00
   0.0000000000E+00    0.1507630443E+01    0.8803040802E-01
   0.0000000000E+00    0.1535215799E+01    0.6769342812E-01
   0.0000000000E+00    0.1562026150E+01    0.5273106541E-01
   0.0000000000E+00    0.1588055915E+01    0.4525300391E-01
   0.0000000000E+00    0.1613302059E+01    0.4356475576E-01
   0.0000000000E+00    0.1637763964E+01    0.4668401163E-01
   0.0000000000E+00    0.1661443283E+01    0.5186723352E-01
   0.0000000000E+00    0.1684343794E+01    0.5559785414E-01
   0.0000000000E+00    0.1706471246E+01    0.6281037066E-01
   0.0000000000E+00    0.1727833203E+01    0.7548852117E-01
   0.0000000000E+00    0.1748438891E+01    0.8848714333E-01
   0.0000000000E+00    0.1768299037E+01    0.9847013726E-01
   0.0000000000E+00    0.1787425725E+01    0.1011770803E+00
   0.0000000000E+00    0.1805832237E+01    0.1014379046E+00
   0.0000000000E+00    0.1823532915E+01    0.1014308990E+00
   0.0000000000E+00    0.1840543021E+01    0.9811341810E-01
   0.0000000000E+00    0.1856878600E+01    0.9114008161E-01
   0.0000000000E+00    0.1872556359E+01    0.7879610421E-01
   0.0000000000E+00    0.1887593542E+01    0.6208473250E-01
   0.0000000000E+00    0.1902007824E+01    0.4609767934E-01
   0.0000000000E+00    0.1915817202E+01    0.3301968232E-01
   0.0000000000E+00    0.1929039901E+01    0.2370532916E-01
   0.0000000000E+00    0.1941694283E+01    0.1857767340E-01
   0.0000000000E+00    0.1953798768E+01    0.1605473776E-01
   0.0000000000E+00    0.1965371758E+01    0.1523749231E-01
   0.0000000000E+00    0.1976431571E+01    0.1549681153E-01
   0.0000000000E+00    0.1986996381E+01    0.1639368900E-01
   0.0000000000E+00    0.1997084162E+01    0.1747069855E-01
   0.0000000000E+00    0.2006712643E+01    0.1803423348E-01
   0.0000000000E+00    0.2015899269E+01    0.1826908438E-01
   0.0000000000E+00    0.2024661159E+01    0.1914615436E-01
   0.0000000000E+00    0.2033015079E+01    0.2101484380E-01
   0.0000000000E+00    0.2040977417E+01    0.2274855569E-01
   0.0000000000E+00    0.2048564158E+01    0.2246335654E-01
   0.0000000000E+00    0.2055790870E+01    0.1960276944E-01
   0.0000000000E+00    0.2062672686E+01    0.1627590708E-01
   0.0000000000E+00    0.2069224299E+01    0.1492436156E-01
   0.0000000000E+00    0.2075459951E+01    0.1500257560E-01
   0.0000000000E+00    0.2081393426E+01    0.1402307291E-01
   0.0000000000E+00    0.2087038057E+01    0.1086359668E-01
   0.0000000000E+00    0.2092406713E+01    0.6524570730E-02
   0.0000000000E+00    0.2097511814E+01    0.2134546034E-02
   0.0000000000E+00    0.2100000000E+01    0.0000000000E+00
   0.2646935399E-01    0.6898984401E-03    0.0000000000E+00
   0.2637445784E-01    0.4018566256E-02   -0.1215177721E-02
   0.2616741245E-01    0.1099363572E-01    0.1722343493E-02
   0.2592831746E-01    0.1871935469E-01    0.1224301199E-01
   0.2566441964E-01    0.2741042521E-01    0.1870301988E-01
   0.2538526075E-01    0.3724812707E-01    0.1522058348E-01
   0.2509875536E-01    0.4838365676E-01    0.8557086895E-02
   0.2480948440E-01    0.6094999144E-01    0.3107893341E-02
   0.2451922788E-01    0.7507135628E-01   -0.1939444295E-01
   0.2422842016E-01    0.9086594143E-01   -0.5445746179E-01
   0.2393746487E-01    0.1084434088E+00   -0.6805846657E-01
   0.2364763505E-01    0.1278996885E+00   -0.6500612673E-01
   0.2336163706E-01    0.1493104339E+00   -0.6486663808E-01
   0.2308391684E-01    0.1727237508E+00   -0.3123433050E-01
   0.2282072389E-01    0.1981526729E+00   -0.5163418248E-01
   0.2257991955E-01    0.2255679459E+00   -0.4117346475E-01
   0.2237051964E-01    0.2548917997E+00   -0.2266179442E-01
   0.2220198595E-01    0.2859934678E+00    0.2413967753E-01
