   0.0000000000E+00    0.0000000000E+00    0.6122114522E+01
   0.0000000000E+00    0.4664337415E-02    0.6122114522E+01
   0.0000000000E+00    0.1471094111E-01    0.6003595157E+01
   0.0000000000E+00    0.2628548915E-01    0.5702983277E+01
   0.0000000000E+00    0.3957767996E-01    0.5309559417E+01
   0.0000000000E+00    0.5478634804E-01    0.4888913233E+01
   0.0000000000E+00    0.7211475751E-01    0.4477039338E+01
   0.0000000000E+00    0.9176400784E-01    0.4090485137E+01
   0.0000000000E+00    0.1139243417E+00    0.3758251236E+01
   0.0000000000E+00    0.1387642920E+00    0.3523076977E+01
   0.0000000000E+00    0.1664178387E+00    0.3404483337E+01
   0.0000000000E+00    0.1969700709E+00    0.3410460358E+01
   0.0000000000E+00    0.2304422450E+00    0.3545275364E+01
   0.0000000000E+00    0.2667775505E+00    0.3806556353E+01
   0.0000000000E+00    0.3058292617E+00    0.3999403511E+01
   0.0000000000E+00    0.3473531509E+00    0.4022205354E+01
   0.0000000000E+00    0.3910059693E+00    0.3880533077E+01
   0.0000000000E+00    0.4363513637E+00    0.3622803767E+01
   0.0000000000E+00    0.4828738016E+00    0.3335844493E+01
   0.0000000000E+00    0.5278548537E+00    0.3063172592E+01
   0.0000000000E+00    0.5693521189E+00    0.2815884038E+01
   0.0000000000E+00    0.6102037473E+00    0.2593499847E+01
   0.0000000000E+00    0.6527076773E+00    0.2396961549E+01
   0.0000000000E+00    0.6967746815E+00    0.2219789327E+01
   0.0000000000E+00    0.7422951259E+00    0.2039177028E+01
   0.0000000000E+00    0.7891393167E+00    0.1872957343E+01
   0.0000000000E+00    0.8371583822E+00    0.1721463533E+01
   0.0000000000E+00    0.8861857047E+00    0.1582249505E+01
   0.0000000000E+00    0.9360388937E+00    0.1467209799E+01
   0.0000000000E+00    0.9865222652E+00    0.1372088429E+01
   0.0000000000E+00    0.1037429765E+01    0.1286492471E+01
   0.0000000000E+00    0.1088548251E+01    0.1213062213E+01
   0.0000000000E+00    0.1139661019E+01    0.1156436389E+01
   0.0000000000E+00    0.1190551464E+01    0.1109035781E+01
   0.0000000000E+00    0.1241006727E+01    0.1071782733E+01
   0.0000000000E+00    0.1290821224E+01    0.1041003773E+01
   0.0000000000E+00    0.1339799899E+01    0.1010288686E+01
