   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
   0.0000000000E+00    0.4664337415E-02    0.4609454090E-01
   0.0000000000E+00    0.1471094111E-01    0.1313179374E+00
   0.0000000000E+00    0.2628548915E-01    0.1866996432E+00
   0.0000000000E+00    0.3957767996E-01    0.2199190281E+00
   0.0000000000E+00    0.5478634804E-01    0.2425090836E+00
   0.0000000000E+00    0.7211475751E-01    0.2595217900E+00
   0.0000000000E+00    0.9176400784E-01    0.2741248327E+00
   0.0000000000E+00    0.1139243417E+00    0.2885740627E+00
   0.0000000000E+00    0.1387642920E+00    0.3028522398E+00
   0.0000000000E+00    0.1664178387E+00    0.3175445504E+00
   0.0000000000E+00    0.1969700709E+00    0.3356664956E+00
   0.0000000000E+00    0.2304422450E+00    0.3570607910E+00
   0.0000000000E+00    0.2667775505E+00    0.3806017120E+00
   0.0000000000E+00    0.3058292617E+00    0.4050483194E+00
   0.0000000000E+00    0.3473531509E+00    0.4249226226E+00
   0.0000000000E+00    0.3910059693E+00    0.4411459733E+00
   0.0000000000E+00    0.4363513637E+00    0.4548960766E+00
   0.0000000000E+00    0.4828738016E+00    0.4654425451E+00
   0.0000000000E+00    0.5278548537E+00    0.4755593694E+00
   0.0000000000E+00    0.5693521189E+00    0.4855217978E+00
   0.0000000000E+00    0.6102037473E+00    0.4945033457E+00
   0.0000000000E+00    0.6527076773E+00    0.5031596373E+00
   0.0000000000E+00    0.6967746815E+00    0.5114812728E+00
   0.0000000000E+00    0.7422951259E+00    0.5197531943E+00
   0.0000000000E+00    0.7891393167E+00    0.5274575230E+00
   0.0000000000E+00    0.8371583822E+00    0.5349165619E+00
   0.0000000000E+00    0.8861857047E+00    0.5414036316E+00
   0.0000000000E+00    0.9360388937E+00    0.5488595115E+00
   0.0000000000E+00    0.9865222652E+00    0.5544877968E+00
   0.0000000000E+00    0.1037429765E+01    0.5598723850E+00
   0.0000000000E+00    0.1088548251E+01    0.5643711442E+00
   0.0000000000E+00    0.1139661019E+01    0.5680014411E+00
   0.0000000000E+00    0.1190551464E+01    0.5692694790E+00
   0.0000000000E+00    0.1241006727E+01    0.5703955267E+00
   0.0000000000E+00    0.1290821224E+01    0.5706744662E+00
   0.0000000000E+00    0.1339799899E+01    0.5702105343E+00
   0.0000000000E+00    0.1387761135E+01    0.5687413015E+00
   0.0000000000E+00    0.1434539204E+01    0.5660055103E+00
   0.0000000000E+00    0.1479986212E+01    0.5622757885E+00
   0.0000000000E+00    0.1523973505E+01    0.5578959099E+00
   0.0000000000E+00    0.1566392517E+01    0.5526772697E+00
   0.0000000000E+00    0.1607155096E+01    0.5464050914E+00
   0.0000000000E+00    0.1646193327E+01    0.5395978726E+00
   0.0000000000E+00    0.1683458915E+01    0.5325359292E+00
   0.0000000000E+00    0.1718922207E+01    0.5245370161E+00
   0.0000000000E+00    0.1752570902E+01    0.5154001369E+00
   0.0000000000E+00    0.1784408542E+01    0.5053363664E+00
   0.0000000000E+00    0.1814452851E+01    0.4943856518E+00
   0.0000000000E+00    0.1842733994E+01    0.4823372859E+00
